,sample_names.1.,Phylum,Class,Order,Family,Genus,SUM
2609,FS903_80_12H,Firmicutes,Bacilli,Bacillales,Bacillales_unclassified,Bacillales_unclassified,1
2610,FS903_80_12H,Firmicutes,Bacilli,Bacillales,Family_X,Thermicanus,83
2611,FS903_80_12H,Firmicutes,Bacilli,Bacillales,Family_XII,Exiguobacterium,1
2612,FS903_80_12H,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,1
2613,FS903_80_12H,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcaceae_unclassified,1
2614,FS903_80_12H,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,14
2615,FS903_80_12H,Firmicutes,Bacilli,Bacilli_unclassified,Bacilli_unclassified,Bacilli_unclassified,5
2616,FS903_80_12H,Firmicutes,Bacilli,Lactobacillales,Lactobacillales_unclassified,Lactobacillales_unclassified,7
2617,FS903_80_12H,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostocaceae_unclassified,131
2618,FS903_80_12H,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,157
2619,FS903_80_12H,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified,2
2620,FS903_80_12H,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,79
2621,FS903_80_12H,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,27
2622,FS903_80_12H,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,3
2623,FS903_80_12H,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinales_fa,Poterioochromonas,184
2624,FS903_80_12H,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,1
2625,FS903_80_12H,Patescibacteria,Berkelbacteria,Berkelbacteria_or,Berkelbacteria_fa,Berkelbacteria_ge,1
2626,FS903_80_12H,Patescibacteria,Microgenomatia,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria_fa,Candidatus_Daviesbacteria_ge,3
2627,FS903_80_12H,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria_fa,Candidatus_Woesebacteria_ge,3
2628,FS903_80_12H,Patescibacteria,Parcubacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria_fa,Candidatus_Adlerbacteria_ge,1
2629,FS903_80_12H,Patescibacteria,Parcubacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria_fa,Candidatus_Campbellbacteria_ge,1
2630,FS903_80_12H,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria_fa,Candidatus_Kaiserbacteria_ge,166
2631,FS903_80_12H,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria_fa,Candidatus_Nomurabacteria_ge,190
2632,FS903_80_12H,Patescibacteria,Parcubacteria,Candidatus_Staskawiczbacteria,Candidatus_Staskawiczbacteria_fa,Candidatus_Staskawiczbacteria_ge,1
2633,FS903_80_12H,Patescibacteria,Parcubacteria,Candidatus_Zambryskibacteria,Candidatus_Zambryskibacteria_fa,Candidatus_Zambryskibacteria_ge,1
2634,FS903_80_12H,Patescibacteria,Parcubacteria,Parcubacteria_unclassified,Parcubacteria_unclassified,Parcubacteria_unclassified,736
2635,FS903_80_12H,Patescibacteria,Patescibacteria_unclassified,Patescibacteria_unclassified,Patescibacteria_unclassified,Patescibacteria_unclassified,46
2636,FS903_80_12H,Phragmoplastophyta,Embryophyta,Embryophyta_unclassified,Embryophyta_unclassified,Embryophyta_unclassified,26
2637,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,5
2638,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckiaceae_unclassified,3
2639,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,45
2640,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,51
2641,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Phyllobacterium,165
2642,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobiaceae_unclassified,38
2643,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,188
2644,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_unclassified,Rhizobiales_unclassified,11
2645,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,93
2646,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacteraceae_unclassified,11
2647,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria_ge,2
2648,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,B48,190
2649,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,5
2650,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_unclassified,552
2651,FS903_80_12H,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,330
2652,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales_unclassified,Betaproteobacteriales_unclassified,374
2653,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,357
2654,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderiaceae_unclassified,2251
2655,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Cupriavidus,33
2656,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Curvibacter,128
2657,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,163
2658,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pandoraea,5
2659,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pelomonas,83
2660,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Piscinibacter,14
2661,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pseudoduganella,29
2662,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ralstonia,1155
2663,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rugamonas,1
2664,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Variovorax,140
2665,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Xenophilus,11
2666,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,10
2667,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cronobacter,2
2668,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,1
2669,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,120
2670,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Unknown_Family_unclassified,4
2671,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,512
2672,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,9
2673,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurellaceae_unclassified,1
2674,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonadaceae_unclassified,478
2675,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,4060
2676,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadales_unclassified,Pseudomonadales_unclassified,38
2677,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,165
2678,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,24
2679,FS903_80_12H,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales_unclassified,Xanthomonadales_unclassified,2
2680,FS903_80_12H,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,370
2681,FS903_80_12H,Thermotogae,Thermotogae,Petrotogales,Petrotogaceae,Marinitoga,1183
2682,FS903_80_12H,Thermotogae,Thermotogae,Petrotogales,Petrotogaceae,Petrotogaceae_unclassified,24
2683,FS903_80_12H,Thermotogae,Thermotogae,Thermotogae_unclassified,Thermotogae_unclassified,Thermotogae_unclassified,399
2684,FS903_80_12H,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Thermosipho,65
2685,FS903_80_12H,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,1
2686,FS903_80_12H,Thermotogae,Thermotogae,Thermotogales,Thermotogales_unclassified,Thermotogales_unclassified,555
2687,FS903_80_12H,Vertebrata,Mammalia,Mammalia_or,Mammalia_fa,Mammalia_ge,1
2688,FS903_80_12H,Vertebrata,Vertebrata_unclassified,Vertebrata_unclassified,Vertebrata_unclassified,Vertebrata_unclassified,29
2689,FS903_80_12L,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,188
2690,FS903_80_12L,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,5
2691,FS903_80_12L,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,35804
2692,FS903_80_12L,Euryarchaeota,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,175
2693,FS903_80_12L,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,40
2694,FS903_80_12L,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcaceae_unclassified,4
2695,FS903_80_12L,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanotorris,11
2696,FS903_80_12L,Euryarchaeota,Methanococci,Methanococcales,Methanococcales_unclassified,Methanococcales_unclassified,39
2697,FS903_80_12L,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,6
2698,FS903_80_13H,Actinobacteria,Actinobacteria,Micrococcales,Micrococcales_unclassified,Micrococcales_unclassified,1
2699,FS903_80_13H,Aquificae,Aquificae_unclassified,Aquificae_unclassified,Aquificae_unclassified,Aquificae_unclassified,5
2700,FS903_80_13H,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacteriaceae_unclassified,412
2701,FS903_80_13H,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacterium,228
2702,FS903_80_13H,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Thermovibrio,22
2703,FS903_80_13H,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,903
2704,FS903_80_13H,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,29
2705,FS903_80_13H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,1
2706,FS903_80_13H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,9
2707,FS903_80_13H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Hydrogenimonas,6
2708,FS903_80_13H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Nitratiruptoraceae_unclassified,6
2709,FS903_80_13H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,42
2710,FS903_80_13H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Thiovulaceae_unclassified,1
2711,FS903_80_13H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Caminibacter,51
2712,FS903_80_13H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Nautilia,2
2713,FS903_80_13H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Nautiliaceae_unclassified,37
2714,FS903_80_13H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,uncultured,3
2715,FS903_80_13H,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,86886
2716,FS903_80_13H,Euryarchaeota,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,1258
2717,FS903_80_13H,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,85557
2718,FS903_80_13H,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcaceae_unclassified,74
2719,FS903_80_13H,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,6
2720,FS903_80_13H,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanotorris,365
2721,FS903_80_13H,Euryarchaeota,Methanococci,Methanococcales,Methanococcales_unclassified,Methanococcales_unclassified,568
2722,FS903_80_13H,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcaceae_unclassified,1
2723,FS903_80_13H,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,1
2724,FS903_80_13H,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria_fa,Candidatus_Nomurabacteria_ge,1
2725,FS903_80_13H,Phragmoplastophyta,Embryophyta,Liliopsida,Poales_fa,Hordeum,14
2726,FS903_80_13H,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria_ge,17
2727,FS903_80_13H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,1
2728,FS903_80_13H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderiaceae_unclassified,1
2729,FS903_80_13H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Roseateles,1
2730,FS903_80_13H,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Variovorax,1
2731,FS903_80_13H,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,2
2732,FS903_80_13H,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,3
2733,FS903_80_13H,Thermotogae,Thermotogae,Petrotogales,Petrotogaceae,Marinitoga,2
2734,FS903_80_13L,Acidobacteria,Acidobacteria_unclassified,Acidobacteria_unclassified,Acidobacteria_unclassified,Acidobacteria_unclassified,1
2735,FS903_80_13L,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Holophagaceae_unclassified,7
2736,FS903_80_13L,Acidobacteria,Subgroup_6,Subgroup_6_or,Subgroup_6_fa,Subgroup_6_ge,74
2737,FS903_80_13L,Actinobacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,28
2738,FS903_80_13L,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriales_unclassified,Corynebacteriales_unclassified,84
2739,FS903_80_13L,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,119
2740,FS903_80_13L,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,97
2741,FS903_80_13L,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilaceae_unclassified,83
2742,FS903_80_13L,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Modestobacter,2
2743,FS903_80_13L,Actinobacteria,Actinobacteria,Frankiales,uncultured,uncultured_ge,1
2744,FS903_80_13L,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccaceae_unclassified,16
2745,FS903_80_13L,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,82
2746,FS903_80_13L,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae_unclassified,49
2747,FS903_80_13L,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rhodoluna,5
2748,FS903_80_13L,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcaceae_unclassified,48
2749,FS903_80_13L,Actinobacteria,Actinobacteria,Micrococcales,Micrococcales_unclassified,Micrococcales_unclassified,95
2750,FS903_80_13L,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,359
2751,FS903_80_13L,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacteriaceae_unclassified,6
2752,FS903_80_13L,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,1
2753,FS903_80_13L,Aquificae,Aquificae_unclassified,Aquificae_unclassified,Aquificae_unclassified,Aquificae_unclassified,897
2754,FS903_80_13L,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Balnearium,431
2755,FS903_80_13L,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacteriaceae_unclassified,55374
2756,FS903_80_13L,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacterium,31073
2757,FS903_80_13L,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Thermovibrio,1200
2758,FS903_80_13L,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,94864
2759,FS903_80_13L,Ascomycota,Ascomycota_unclassified,Ascomycota_unclassified,Ascomycota_unclassified,Ascomycota_unclassified,144
2760,FS903_80_13L,Ascomycota,Dothideomycetes,Capnodiales,Capnodiales_unclassified,Capnodiales_unclassified,5
2761,FS903_80_13L,Ascomycota,Dothideomycetes,Dothideomycetes_unclassified,Dothideomycetes_unclassified,Dothideomycetes_unclassified,2
2762,FS903_80_13L,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_unclassified,Hypocreales_unclassified,5
2763,FS903_80_13L,Ascomycota,Sordariomycetes,Sordariomycetes_unclassified,Sordariomycetes_unclassified,Sordariomycetes_unclassified,7
2764,FS903_80_13L,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,4409
2765,FS903_80_13L,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,10
2766,FS903_80_13L,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,1
2767,FS903_80_13L,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophagaceae_unclassified,12
2768,FS903_80_13L,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,1
2769,FS903_80_13L,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Arcicella,44
2770,FS903_80_13L,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,1
2771,FS903_80_13L,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,4
2772,FS903_80_13L,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17_ge,407
2773,FS903_80_13L,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,77
2774,FS903_80_13L,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacteriaceae_unclassified,11
2775,FS903_80_13L,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales_unclassified,Sphingobacteriales_unclassified,8
2776,FS903_80_13L,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,1
2777,FS903_80_13L,Chlorophyta_ph,Trebouxiophyceae,Trebouxiales,Trebouxiales_fa,Trebouxia,100
2778,FS903_80_13L,Chlorophyta_ph,Trebouxiophyceae,Trebouxiophyceae_unclassified,Trebouxiophyceae_unclassified,Trebouxiophyceae_unclassified,1
2779,FS903_80_13L,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcales_unclassified,Desulfurococcales_unclassified,135
2780,FS903_80_13L,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Pyrodictium,5
2781,FS903_80_13L,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Thermoproteaceae_unclassified,1
2782,FS903_80_13L,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteales_unclassified,Thermoproteales_unclassified,5
2783,FS903_80_13L,Crenarchaeota,Thermoprotei,Thermoprotei_unclassified,Thermoprotei_unclassified,Thermoprotei_unclassified,172
2784,FS903_80_13L,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,1
2785,FS903_80_13L,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,133
2786,FS903_80_13L,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,75
2787,FS903_80_13L,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,1503
2788,FS903_80_13L,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Hydrogenimonas,519
2789,FS903_80_13L,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Nitratiruptor,1
2790,FS903_80_13L,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Nitratiruptoraceae_unclassified,481
